,Precision,Recall,Accuracy,Dice,IoU
45,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0
49,0.0,,0.0,0.0,0.0
50,0.0,,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0
52,0.0,,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0
55,0.0,,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0
57,0.0,,0.0,0.0,0.0
58,0.02884760610179731,0.9778156996587031,0.011419802295918368,0.056041860237664436,0.028828738176695512
59,0.0,,0.0,0.0,0.0
60,0.0,,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0
62,0.0,,0.0,0.0,0.0
63,0.026320201173512154,0.9631901840490797,0.015644929846938774,0.051240208877284595,0.026293753140177525
64,0.0,,0.0,0.0,0.0
65,0.0,,0.0,0.0,0.0
66,0.0,,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0
69,0.0,,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0
73,0.004641172183652334,0.07164002368265246,0.0024115114795918366,0.008717579250720461,0.004377871847751366
74,0.05903337883112049,0.5993700787401575,0.0379264987244898,0.10748072632797719,0.05679240778321595
75,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0
79,0.013909224011713031,0.11574779165397503,0.007573341836734694,0.02483416658497533,0.012573205836614499
80,0.0,,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0
83,0.0007018663263678418,0.026993865030674847,0.0004384566326530612,0.0013681592039800996,0.0006845478872362935
84,0.0,0.0,0.0,0.0,0.0
85,0.0,,0.0,0.0,0.0
86,0.08140442132639791,0.6032765820751687,0.037428252551020405,0.14345185807585073,0.07726805184118495
87,0.018618259192765475,0.47619047619047616,0.005580357142857143,0.035835413067127404,0.018244608066723136
88,0.0,,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0
91,0.0002823164061121502,0.002867383512544803,0.00015943877551020407,0.0005140231952966877,0.00025707766959092517
92,0.0,,0.0,0.0,0.0
93,0.0,,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0
96,0.02138965038751819,0.316,0.012595663265306123,0.04006720131866739,0.020443150574154943
97,0.0,,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0
99,0.0,,0.0,0.0,0.0
100,0.0,,0.0,0.0,0.0
101,0.24782797567332754,0.44419932520114197,0.06821986607142858,0.31815224463240077,0.18916827852998067
102,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0
105,0.0036489247834971296,0.09202453987730061,0.0014947385204081632,0.007019514249613927,0.0035221189067342912
106,0.05135373302136194,0.5180870631514408,0.033681441326530615,0.09344502502004368,0.04901249963748151
107,0.20683065162443745,0.35491378398392043,0.06686463647959184,0.26135389888603255,0.15032035485460818
108,0.2499449217889403,0.9853436109000109,0.18088329081632654,0.3987434923005953,0.24901912365901172
109,0.03844029244516653,0.3564326604398915,0.023577008928571428,0.06939637472869127,0.035945428580109996
110,0.0,0.0,0.0,0.0,0.0
111,0.0040531151084690804,0.09980988593155894,0.0020926339285714285,0.007789895392833296,0.003910177633783935
112,0.05992565802692385,0.7474937343358395,0.023776307397959183,0.11095610119047619,0.058736645167643146
113,0.022872291236398386,0.3491764705882353,0.014787946428571428,0.04293236127987039,0.021937086092715233
114,0.0,,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0
116,0.0009987288905029962,0.021956087824351298,0.0004384566326530612,0.001910551454624403,0.0009561891515994437
117,0.0,,0.0,0.0,0.0
118,0.008619664724765188,0.20567375886524822,0.005779655612244898,0.016545900610486677,0.008341962950178345
119,0.009719722293648753,0.05626674605537362,0.0037667410714285715,0.016576039291352394,0.00835728498783993
120,3.797083839611178e-05,0.00036023054755043225,1.992984693877551e-05,6.87001923605386e-05,3.435127614990897e-05
121,0.0,,0.0,0.0,0.0
122,0.2811853893866299,0.6526839672947031,0.07318239795918367,0.39304254749799306,0.24458802371278227
123,0.0,,0.0,0.0,0.0
